scrape_timestamp,total_prs,source,prs,id,number,title,body,state,created_at,updated_at,closed_at,merged_at,html_url,repository_full_name,author,source.1,platform,ai_tool
,,,,3484377415,7,feat: Implement Guided User Onboarding Flow,"This change implements a complete, multi-step user onboarding flow to guide new users through the initial setup of the application. It includes new API endpoints, service logic, and a comprehensive, isolated integration test suite.

The work also involved a significant overhaul of the test environment to fix underlying issues with database setup, dependency conflicts, and test isolation, resulting in a more robust and reliable test suite for the entire project.


---
*PR created automatically by Jules for task [12468447041148897530](https://jules.google.com/task/12468447041148897530)*",open,2025-10-05T04:23:55Z,2025-10-05T04:41:24Z,,,https://github.com/forkrul/collaborationBridge/pull/7,forkrul/collaborationBridge,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484377381,6,Implement New User Onboarding Flow,"This change introduces a new, multi-step user onboarding flow to guide new users through setting up their profile and getting started with the application.

Key changes include:
- **New Onboarding API Endpoints**: A set of endpoints under `/api/v1/onboarding` to manage the user's progress through the onboarding flow.
- **Updated User Model**: The `User` model has been updated to support the new onboarding process, with `full_name` and `title` fields that are now set during onboarding.
- **Onboarding Service**: A new `OnboardingService` encapsulates the business logic for the onboarding flow.
- **Comprehensive Testing**: The test suite has been significantly refactored to support asynchronous testing, and new integration tests have been added to cover the entire onboarding flow.
- **Database Migrations**: New database migrations have been added to support the updated `User` model.
- **Documentation**: The `README.md` has been updated to document the new onboarding API endpoints.

---
*PR created automatically by Jules for task [1102303831769535139](https://jules.google.com/task/1102303831769535139)*",closed,2025-10-05T04:23:50Z,2025-10-05T04:35:42Z,2025-10-05T04:25:45Z,,https://github.com/forkrul/collaborationBridge/pull/6,forkrul/collaborationBridge,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484371625,2,"feat: Enhance Xyra framework with middleware, Swagger, and examples","This commit introduces a comprehensive set of improvements to the Xyra web framework.

Key enhancements include:

- **Complete Middleware System:** Implemented a robust, function-based middleware system with a custom chaining mechanism. This allows for a clean `(request, response, next)` signature. A reusable `CorsMiddleware` is included as a demonstration.

- **Built-in Swagger/OpenAPI Support:** Added automatic generation of OpenAPI 3.0 documentation. The system parses route docstrings and path parameters to create a descriptive API specification, served via a pre-packaged Swagger UI.

- **Example Application:** Created a new `example/` directory containing a comprehensive sample application. This example showcases routing, the new middleware system (with logging and CORS), and the Swagger integration.

- **Bug Fixes and Refactoring:** Resolved critical bugs in the request handling and middleware chaining logic. Path parameters are now correctly passed to route handlers via `request.params`. The overall project structure has been cleaned up, and a comprehensive `README.md` has been added.


---
*PR created automatically by Jules for task [13387402275592130114](https://jules.google.com/task/13387402275592130114)*",closed,2025-10-05T04:12:44Z,2025-10-05T04:13:18Z,2025-10-05T04:13:14Z,,https://github.com/RajaSunrise/xyra/pull/2,RajaSunrise/xyra,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484370169,40,Add discard and stage operation specifications,"This change introduces two new Markdown files, `spec/discard_operations.md` and `spec/stage_operations.md`, to document the application's discard and stage functionalities from a user's perspective. This version includes details on expected cursor behavior.

---
*PR created automatically by Jules for task [17243516749584868927](https://jules.google.com/task/17243516749584868927)*",closed,2025-10-05T04:10:26Z,2025-10-05T04:11:55Z,2025-10-05T04:11:52Z,,https://github.com/DevMassive/git-full-commit/pull/40,DevMassive/git-full-commit,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484366393,2,fix(web): Resolve critical Next.js runtime error and fix dependency issues,"This change fixes a critical Next.js runtime error by removing a conflicting Webpack alias. It also resolves multiple dependency and test configuration issues, including switching to the correct package manager (Yarn), fixing `.npmrc` and transient dependency conflicts, and repairing the test suite.

---
*PR created automatically by Jules for task [9865999185073611533](https://jules.google.com/task/9865999185073611533)*",closed,2025-10-05T04:05:40Z,2025-10-05T04:10:10Z,2025-10-05T04:06:00Z,,https://github.com/govinda777/GovindaSystems/pull/2,govinda777/GovindaSystems,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484365910,18,Refine Statcast Commentary and Realism,"This pull request addresses feedback on the statcast commentary by standardizing the language and improving the physical realism of certain batted-ball events. Specifically, it removes informal terms and redundant messages from the output and ensures that groundouts to the catcher are always classified as soft hits.

---
*PR created automatically by Jules for task [9008927428662355749](https://jules.google.com/task/9008927428662355749)*",closed,2025-10-05T04:04:55Z,2025-10-05T04:05:29Z,2025-10-05T04:05:29Z,,https://github.com/davidfwatson/game-simulator/pull/18,davidfwatson/game-simulator,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484360667,7,Fix camera permission issue on Android,"This PR fixes a bug that caused the Android application to crash when trying to access the camera. The issue was that the app did not request camera permissions at runtime, which is required for modern Android versions.

This change implements the following:
- A runtime permission request for the `CAMERA` permission in `CaptureScreen.kt`.
- A user-facing message that is displayed if the camera permission is denied.
- A new instrumented test to verify that the permission request and denial are handled correctly.

The tests were not run in the environment due to an issue with the Android SDK path, but the user has requested to proceed with the submission and will run the tests locally.

---
*PR created automatically by Jules for task [11156389519882424882](https://jules.google.com/task/11156389519882424882)*",open,2025-10-05T03:55:30Z,2025-10-05T05:50:43Z,,,https://github.com/uncrayon/kyc-core-android/pull/7,uncrayon/kyc-core-android,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484360057,4,Refatora e Melhora a Documentação Técnica,"Esta mudança refatora a documentação técnica para melhorar a organização e a clareza. O conteúdo do `DOCS.md` foi migrado para um novo diretório `docs/` e dividido em múltiplos arquivos para facilitar a navegação e manutenção. Além disso, o conteúdo foi aprimorado com exemplos práticos e o `README.md` foi atualizado para direcionar os usuários à nova documentação.

---
*PR created automatically by Jules for task [16685017450892368651](https://jules.google.com/task/16685017450892368651)*",closed,2025-10-05T03:54:04Z,2025-10-05T04:46:10Z,2025-10-05T04:46:06Z,,https://github.com/govinda777/govinda_systems_bot/pull/4,govinda777/govinda_systems_bot,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484359481,60,feat: Add house cusp degree labels with overlap prevention,"This change introduces labels for the house cusps, displaying their precise degree, sign, and minute on the outer edge of the zodiac circle. To ensure readability, a clustering and spreading algorithm has been implemented to dynamically prevent these labels from overlapping, similar to the logic used for planet positions.

---
*PR created automatically by Jules for task [6266929406159891396](https://jules.google.com/task/6266929406159891396)*",closed,2025-10-05T03:52:43Z,2025-10-05T03:53:09Z,2025-10-05T03:53:05Z,,https://github.com/timecrisisastrology/TimeCrisisCharts/pull/60,timecrisisastrology/TimeCrisisCharts,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484358056,58,fix(test): Use sinon sandbox to prevent stubbing error,"The test for `#setUploadOndemandOutputFile` was failing with a `TypeError: Attempted to wrap getComponentDir which is already stubbed`.

This error occurs when `sinon.stub` is called on a method that has already been stubbed in a previous test without being restored.

This commit fixes the issue by introducing a `sinon.sandbox`. The stubs are now created on the sandbox instance in the `beforeEach` hook and restored in the `afterEach` hook using `sandbox.restore()`. This ensures that stubs are properly isolated for each test, preventing conflicts.


---
*PR created automatically by Jules for task [10334426779651598214](https://jules.google.com/task/10334426779651598214)*",closed,2025-10-05T03:49:36Z,2025-10-05T03:53:00Z,2025-10-05T03:52:58Z,,https://github.com/so5/OPEN-WHEEL/pull/58,so5/OPEN-WHEEL,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484358008,57,Fix(test): Use sinon sandbox to prevent stubbing errors,"The test for #updateStepNumber was failing with a 'TypeError: Attempted to wrap getComponentDir which is already stubbed'. This was due to sinon stubs not being properly restored between test runs, causing conflicts. This commit refactors the test to use a sinon sandbox to isolate the stubs and prevent these errors.

---
*PR created automatically by Jules for task [10146564006933550518](https://jules.google.com/task/10146564006933550518)*",closed,2025-10-05T03:49:31Z,2025-10-05T03:53:28Z,2025-10-05T03:53:26Z,,https://github.com/so5/OPEN-WHEEL/pull/57,so5/OPEN-WHEEL,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484357970,56,fix(test): Use sinon sandbox in replaceWebhook test,"The `replaceWebhook` test was failing with a `TypeError: Attempted to wrap writeProjectJson which is already stubbed`. This is because sinon stubs were not being properly restored between tests. This change refactors the test to use a `sinon` sandbox, which ensures that all stubs are properly restored after each test, preventing state from leaking between tests and fixing the error.

---
*PR created automatically by Jules for task [2449165892018879713](https://jules.google.com/task/2449165892018879713)*",closed,2025-10-05T03:49:25Z,2025-10-05T03:52:31Z,2025-10-05T03:52:30Z,,https://github.com/so5/OPEN-WHEEL/pull/56,so5/OPEN-WHEEL,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
